Index,x,y,feature,color
2588,1085.9628172841444,262.3958586273541,Feature 2,#F9F993
2589,1125.8427451649661,294.01886171313777,Feature 2,#F9F993
2590,1186.6861865770431,246.24908238286508,Feature 2,#F9F993
2591,1096.2499107728966,276.7339695473794,Feature 2,#F9F993
2592,1087.530323286312,273.04637343307496,Feature 2,#F9F993
2593,1218.4351539527368,221.1651227530411,Feature 2,#F9F993
2594,1132.729088619138,228.45078354986393,Feature 2,#F9F993
2595,1151.3271502852845,275.34966221915136,Feature 2,#F9F993
2596,1132.7852075436833,232.54037865494954,Feature 2,#F9F993
2597,1149.810330866129,291.6112075068996,Feature 2,#F9F993
2598,1164.897188587725,283.44602762030524,Feature 2,#F9F993
2599,1223.038681877929,300.6317990660514,Feature 2,#F9F993
2600,1221.1103086025628,239.35732514699328,Feature 2,#F9F993
2601,1175.0679002940033,261.4205515230012,Feature 2,#F9F993
2602,1142.8348369120888,338.8289512213043,Feature 2,#F9F993
2603,1251.595189514806,283.72786992288303,Feature 2,#F9F993
2604,1131.8896738699616,286.5557969517723,Feature 2,#F9F993
2605,1138.1330767486556,230.54585483071128,Feature 2,#F9F993
2606,1169.4888311011277,316.6453432814736,Feature 2,#F9F993
2607,1167.2726905842487,265.6888305945781,Feature 2,#F9F993
2608,1234.733807172655,239.002896971926,Feature 2,#F9F993
2609,1104.0451913681961,253.88145482833954,Feature 2,#F9F993
2610,1168.09939650745,252.55087487706783,Feature 2,#F9F993
2611,1143.841533321616,228.93758170942652,Feature 2,#F9F993
2612,1088.5193531541352,304.18610880893846,Feature 2,#F9F993
2613,1061.0914317709805,250.26637261966732,Feature 2,#F9F993
2614,1191.6528289986113,227.99326275768888,Feature 2,#F9F993
2615,1157.9023319258586,230.15312987871278,Feature 2,#F9F993
2616,1073.9855874088382,248.6979028504635,Feature 2,#F9F993
2617,1118.1398790835137,298.37688760275853,Feature 2,#F9F993
2618,1232.7715140070163,295.4882948316383,Feature 2,#F9F993
2619,1233.584225009921,235.20118097756387,Feature 2,#F9F993
2620,1154.134110289044,243.28010172024725,Feature 2,#F9F993
2621,1146.1049543883314,254.9052024516394,Feature 2,#F9F993
2622,1153.6717234913706,279.2431330975418,Feature 2,#F9F993
2623,1229.626419858197,286.2717016622497,Feature 2,#F9F993
2624,1130.9835143094517,294.65827861413226,Feature 2,#F9F993
2625,1076.8535545310363,327.24100660725225,Feature 2,#F9F993
2626,1113.4834397126083,253.18312605512784,Feature 2,#F9F993
2627,1145.5630690936873,270.6261992440839,Feature 2,#F9F993
2628,1177.7271075426042,293.4461485646616,Feature 2,#F9F993
2629,1186.819563998343,249.773306437879,Feature 2,#F9F993
2630,1140.4501223507407,241.80439096602294,Feature 2,#F9F993
2631,1155.35836276143,270.754528814642,Feature 2,#F9F993
2632,1131.2184816790193,267.41972141949014,Feature 2,#F9F993
2633,1193.5334377740692,199.6304033186037,Feature 2,#F9F993
2634,1079.779130385965,318.507763457774,Feature 2,#F9F993
2635,1189.2106105820517,257.5146944055179,Feature 2,#F9F993
2636,1156.2859807804782,249.0372001191198,Feature 2,#F9F993
2637,1086.4407119983166,198.19032286824597,Feature 2,#F9F993
2638,1116.982763355237,310.7339987287596,Feature 2,#F9F993
2639,1154.9855508645362,275.02025627066615,Feature 2,#F9F993
2640,1154.9792541229513,224.71166274877,Feature 2,#F9F993
2641,1165.5900579863749,280.82572847370614,Feature 2,#F9F993
2642,1136.0702324599195,253.55292281593765,Feature 2,#F9F993
2643,1084.7114913389848,199.15076811061778,Feature 2,#F9F993
2644,1218.1581091021399,282.5534800673483,Feature 2,#F9F993
2645,1102.1138353252709,270.4930412357987,Feature 2,#F9F993
2646,1176.2895009549857,279.78312969738187,Feature 2,#F9F993
2647,1051.558430022862,218.50045209021678,Feature 2,#F9F993
2648,1137.8438760502509,287.225282733501,Feature 2,#F9F993
2649,1135.9939046053166,263.2794096929024,Feature 2,#F9F993
2650,1205.6572388518582,252.76227536047165,Feature 2,#F9F993
2651,1122.1039244916758,270.3018651656342,Feature 2,#F9F993
2652,1145.9776137511603,316.57513400410573,Feature 2,#F9F993
2653,1199.2093040285251,170.38440734827964,Feature 2,#F9F993
2654,1198.5627084390135,171.90193961547385,Feature 2,#F9F993
2655,1131.6774402880687,227.9212461275147,Feature 2,#F9F993
2656,1065.3125107301216,230.92327993753676,Feature 2,#F9F993
2657,1163.5982881327882,283.38105392442026,Feature 2,#F9F993
2658,1111.5981643527375,162.5122583817667,Feature 2,#F9F993
2659,1204.6500953934747,229.99059636175747,Feature 2,#F9F993
2660,1218.9279053024236,239.58665682810405,Feature 2,#F9F993
2661,1138.3227195322997,248.43742597068297,Feature 2,#F9F993
2662,1148.2934584038971,220.6853482525322,Feature 2,#F9F993
2663,1132.1850783085713,233.8231722513512,Feature 2,#F9F993
2664,1113.068370284774,198.54640403545,Feature 2,#F9F993
2665,1104.4030701169884,203.78550675523405,Feature 2,#F9F993
2666,1207.057870631431,258.75490974269354,Feature 2,#F9F993
2667,1075.3309200859946,297.66282331121187,Feature 2,#F9F993
2668,1128.9626594591966,216.8341816619763,Feature 2,#F9F993
2669,1100.265660782704,306.5779253139268,Feature 2,#F9F993
2670,1141.3293383458915,240.69741385382798,Feature 2,#F9F993
2671,1120.8105498207658,137.9869082204915,Feature 2,#F9F993
2672,1117.6120017605099,239.44707214207065,Feature 2,#F9F993
2673,1159.7075730310946,294.5244340229311,Feature 2,#F9F993
2674,1076.4358879058534,204.7155121514086,Feature 2,#F9F993
2675,1174.3677351735764,228.53383919407258,Feature 2,#F9F993
2676,1088.4700393331,209.59069118193818,Feature 2,#F9F993
2677,1109.862905268256,270.2109544554964,Feature 2,#F9F993
2678,1220.0766682461144,223.980030076251,Feature 2,#F9F993
2679,1143.7907270251515,213.0298581224249,Feature 2,#F9F993
2680,1149.218006261378,248.3684474684997,Feature 2,#F9F993
2681,1151.638782812021,318.9772386747892,Feature 2,#F9F993
2682,1108.3217016578358,215.36465839693355,Feature 2,#F9F993
2683,1128.9767382040154,221.63338610774295,Feature 2,#F9F993
2684,1135.792476373994,199.19936681895555,Feature 2,#F9F993
2685,1142.769427770109,226.4148120623865,Feature 2,#F9F993
2686,1143.5318974861223,206.6583583905149,Feature 2,#F9F993
2687,1118.9916425249523,309.1146917314974,Feature 2,#F9F993
2688,1059.49926722533,257.1381680379128,Feature 2,#F9F993
2689,1132.542105123362,256.9478401064122,Feature 2,#F9F993
2690,1162.5697881054473,134.74188526781631,Feature 2,#F9F993
2691,1143.441547325456,225.28229271905508,Feature 2,#F9F993
2692,1091.1125468390226,216.63171411282022,Feature 2,#F9F993
2693,1154.3423423719926,206.96626272367862,Feature 2,#F9F993
2694,1123.8907595547012,216.02842502306848,Feature 2,#F9F993
2695,1127.0474252252657,143.13273035094298,Feature 2,#F9F993
2696,1164.8399761580379,212.78485098029253,Feature 2,#F9F993
2697,1105.561499366475,229.51543301924332,Feature 2,#F9F993
2698,1153.1367078269493,227.4123506746534,Feature 2,#F9F993
2699,1108.517969891175,216.75378901639064,Feature 2,#F9F993
2700,1169.2544826463636,204.97422011467873,Feature 2,#F9F993
2701,1198.6600014910819,244.33425465206122,Feature 2,#F9F993
2702,1204.3034256686321,177.44746188809944,Feature 2,#F9F993
2703,1173.713214889364,209.96045888265232,Feature 2,#F9F993
2704,1141.7154952202582,117.16451409926252,Feature 2,#F9F993
2705,1119.6575471375004,245.29784228726047,Feature 2,#F9F993
2706,1038.2015372491765,223.86141866935128,Feature 2,#F9F993
2707,1128.763524705767,204.62213208283592,Feature 2,#F9F993
2708,1168.5054589729323,214.41516125181383,Feature 2,#F9F993
2709,1105.2166255611723,139.6568063398703,Feature 2,#F9F993
2710,1140.2487266539554,269.2540043217065,Feature 2,#F9F993
2711,1121.2532894804783,211.0961454847394,Feature 2,#F9F993
2712,1213.0203184303389,243.99450345692333,Feature 2,#F9F993
2713,1061.3038916736439,181.97543775882437,Feature 2,#F9F993
2714,1186.4174168768036,259.8983145053399,Feature 2,#F9F993
2715,1130.945938731698,208.1300570992969,Feature 2,#F9F993
2716,1143.1754807055029,140.47255467554484,Feature 2,#F9F993
2717,1065.3680204624839,251.36928104322453,Feature 2,#F9F993
2718,1166.5573671087432,229.39386340499914,Feature 2,#F9F993
2719,1155.7406208945747,236.9274798969735,Feature 2,#F9F993
2720,1110.743076267019,221.01118723809444,Feature 2,#F9F993
2721,1096.671035657732,184.32725915235528,Feature 2,#F9F993
2722,1102.5925857803052,295.1553115438316,Feature 2,#F9F993
2723,1123.0862362390098,273.0406054263934,Feature 2,#F9F993
2724,1057.0320265180587,218.26925926148405,Feature 2,#F9F993
2725,1122.0554671309649,194.90147845285065,Feature 2,#F9F993
2726,1114.8096217276134,171.80522845702276,Feature 2,#F9F993
2727,1148.482835079484,202.6882368936703,Feature 2,#F9F993
2728,1092.622213783278,234.44601862749974,Feature 2,#F9F993
2729,1123.0023385292593,114.66349453687805,Feature 2,#F9F993
2730,1148.1245450584727,193.55908408123656,Feature 2,#F9F993
2731,1076.3227960022962,229.52675688195637,Feature 2,#F9F993
2732,1100.6319686578813,120.36871977050076,Feature 2,#F9F993
2733,1078.3640937827233,230.37114858586705,Feature 2,#F9F993
2734,1075.048707619485,226.97508084120767,Feature 2,#F9F993
2735,1171.054918642581,242.06117930840384,Feature 2,#F9F993
2736,1070.7992698925325,220.2090182433906,Feature 2,#F9F993
2737,1111.727039791693,277.4571770024072,Feature 2,#F9F993
2738,1209.257717180496,162.5061469456585,Feature 2,#F9F993
2739,1036.3963775630277,170.0641677981018,Feature 2,#F9F993
2740,1092.493197034302,170.76374332590547,Feature 2,#F9F993
2741,1125.9751271372254,194.49073620295255,Feature 2,#F9F993
2742,1147.939254516229,192.33887909749942,Feature 2,#F9F993
2743,1075.2083177194606,180.7276713174928,Feature 2,#F9F993
2744,1207.3970164084255,227.138552370934,Feature 2,#F9F993
2745,1097.5716040179116,168.53832874772104,Feature 2,#F9F993
2746,1113.144550427169,178.2791163357664,Feature 2,#F9F993
2747,1209.8099560352869,209.06834584652933,Feature 2,#F9F993
2748,1189.0791317080052,174.54308467830333,Feature 2,#F9F993
2749,1094.9888324027543,152.72618510006896,Feature 2,#F9F993
2750,1129.4259616088825,240.37001145059565,Feature 2,#F9F993
2751,1056.7629113582343,142.95624826493918,Feature 2,#F9F993
2752,1200.2953664990994,196.025127598997,Feature 2,#F9F993
2753,1129.321113323177,260.70748306338703,Feature 2,#F9F993
2754,1122.1080245144854,195.7520356392912,Feature 2,#F9F993
2755,1130.5082151331503,184.67372027469932,Feature 2,#F9F993
2756,1125.0916245023977,174.1433002186838,Feature 2,#F9F993
2757,1159.9264761680383,165.0891432982426,Feature 2,#F9F993
2758,1136.8849359545286,192.12952946645515,Feature 2,#F9F993
2759,1169.012586615025,168.30842194749928,Feature 2,#F9F993
2760,1173.633214685305,234.36784337757393,Feature 2,#F9F993
2761,1119.5117457114422,274.31085062167904,Feature 2,#F9F993
2762,1101.1497502217858,161.7681693833992,Feature 2,#F9F993
2763,1067.0060249348965,111.97288443575272,Feature 2,#F9F993
2764,1077.9838044491194,188.1047640366821,Feature 2,#F9F993
2765,1134.9191439924857,176.5650062528179,Feature 2,#F9F993
2766,1069.4647511341288,163.4264328133896,Feature 2,#F9F993
2767,1095.4662138605206,266.93559278850944,Feature 2,#F9F993
2768,1096.4711144296616,275.71108695842594,Feature 2,#F9F993
2769,1120.6987850555274,185.627687071069,Feature 2,#F9F993
2770,1203.865839588397,193.87035139480662,Feature 2,#F9F993
2771,1088.648624890129,227.76879486197146,Feature 2,#F9F993
2772,1136.622698022227,210.67916245152017,Feature 2,#F9F993
2773,1191.8720884881873,166.43401965162317,Feature 2,#F9F993
2774,1067.6301102989323,202.46602646644553,Feature 2,#F9F993
2775,1111.5990265262412,176.3247623895839,Feature 2,#F9F993
2776,1047.3808725146632,117.48166967333334,Feature 2,#F9F993
2777,1132.27206878028,219.56132320178642,Feature 2,#F9F993
2778,1155.931340502513,234.96985665924254,Feature 2,#F9F993
2779,1114.0890517345285,200.21400112100008,Feature 2,#F9F993
2780,1119.8226245601124,182.35633237766694,Feature 2,#F9F993
2781,1135.984677920402,148.87224192269912,Feature 2,#F9F993
2782,1029.0433551439196,157.85104282021362,Feature 2,#F9F993
2783,1186.2895345765883,208.21333725983177,Feature 2,#F9F993
2784,1215.7353993422435,200.572176275798,Feature 2,#F9F993
2785,1088.0954209820945,257.8345546272127,Feature 2,#F9F993
2786,1126.9100680907486,178.46310764434696,Feature 2,#F9F993
2787,1143.19271202686,172.3375654307239,Feature 2,#F9F993
2788,1053.8825972344332,109.9156731450895,Feature 2,#F9F993
2789,1197.2273510108985,224.738403951712,Feature 2,#F9F993
2790,1046.6135014360893,235.85850731548277,Feature 2,#F9F993
2791,1130.6284419567937,208.4722171631181,Feature 2,#F9F993
2792,1042.326956728862,174.48223458609985,Feature 2,#F9F993
2793,1102.0001181738116,181.56513048340847,Feature 2,#F9F993
2794,1108.3584221790984,83.97535504784939,Feature 2,#F9F993
2795,1186.142227860985,160.09783377380228,Feature 2,#F9F993
2796,1160.4207350485578,161.70821404846433,Feature 2,#F9F993
2797,1097.4156631772482,78.94960534458599,Feature 2,#F9F993
2798,1138.128771908737,119.13083304401543,Feature 2,#F9F993
2799,1119.898733317786,173.82301048402402,Feature 2,#F9F993
2800,1120.0935975118316,176.24226094904043,Feature 2,#F9F993
2801,1035.2773346663719,160.44820046243402,Feature 2,#F9F993
2802,1083.1503837132252,242.14109269428442,Feature 2,#F9F993
2803,1134.1296306954735,174.28375010599854,Feature 2,#F9F993
2804,1130.2691837639536,159.26204813413287,Feature 2,#F9F993
2805,1149.444772355622,120.1428020390602,Feature 2,#F9F993
2806,1097.0940967766567,153.8365553444714,Feature 2,#F9F993
2807,1021.0942943410166,199.87962550521576,Feature 2,#F9F993
2808,1114.9397334446826,161.19939359155939,Feature 2,#F9F993
2809,1106.7749456441281,186.3703125691285,Feature 2,#F9F993
2810,1156.2428348589904,158.97489525501894,Feature 2,#F9F993
2811,1209.2870315048067,159.6076307526974,Feature 2,#F9F993
2812,1124.876404732947,173.7098928806076,Feature 2,#F9F993
2813,1136.5150097870767,130.16886283479946,Feature 2,#F9F993
2814,1088.405996519548,170.24109575518384,Feature 2,#F9F993
2815,1123.1297561171905,254.124834404111,Feature 2,#F9F993
2816,1131.6758517717333,203.15033083602702,Feature 2,#F9F993
2817,1078.7503071781919,151.73349374866226,Feature 2,#F9F993
2818,1127.7929258087117,159.07183616430123,Feature 2,#F9F993
2819,1131.351956280803,146.65066737882483,Feature 2,#F9F993
2820,1175.180995436994,125.10435121509866,Feature 2,#F9F993
2821,1182.5835385764533,178.1956496144461,Feature 2,#F9F993
2822,1200.4589425337097,152.77198941923643,Feature 2,#F9F993
2823,1119.0891671586749,162.79043223071454,Feature 2,#F9F993
2824,1109.1896270784075,162.57285346007436,Feature 2,#F9F993
2825,1014.4902527101087,155.491606535603,Feature 2,#F9F993
2826,1023.6388396531166,127.28236734115904,Feature 2,#F9F993
2827,1153.9146188954578,132.644469813735,Feature 2,#F9F993
2828,1114.389659443357,62.908219169445644,Feature 2,#F9F993
2829,1153.84451509943,242.4977266630644,Feature 2,#F9F993
2830,1120.721998539663,123.59501153656689,Feature 2,#F9F993
2831,1155.45228962757,119.67589270836974,Feature 2,#F9F993
2832,1125.3671855539283,112.38230701227705,Feature 2,#F9F993
2833,1105.0649184072934,161.4487705445825,Feature 2,#F9F993
2834,1107.1577411972214,236.42482767789812,Feature 2,#F9F993
2835,1096.4131447278005,154.28579642373197,Feature 2,#F9F993
2836,1199.1762247011943,194.34522199355058,Feature 2,#F9F993
2837,1111.0051741986572,163.4350843834407,Feature 2,#F9F993
2838,1110.6965491419069,164.27754556596219,Feature 2,#F9F993
2839,1127.3839625813393,236.15493576093496,Feature 2,#F9F993
2840,1128.1717624286027,91.02370210109045,Feature 2,#F9F993
2841,1133.453853239509,159.06680909425862,Feature 2,#F9F993
2842,1092.9685533097145,120.99741211563672,Feature 2,#F9F993
2843,1108.048363314186,206.12762500384457,Feature 2,#F9F993
2844,1036.4076253075366,164.90068527787682,Feature 2,#F9F993
2845,1139.052484931993,215.80194386699537,Feature 2,#F9F993
2846,1127.1564333354686,144.05507852742798,Feature 2,#F9F993
2847,1129.8016127478222,169.43653906917908,Feature 2,#F9F993
2848,1113.049007036515,150.61263022123146,Feature 2,#F9F993
2849,1142.6273309464784,179.5069088836431,Feature 2,#F9F993
2850,1103.0864755751413,151.2300685520999,Feature 2,#F9F993
2851,1114.0443866568664,122.46745745789717,Feature 2,#F9F993
2852,1134.32207485699,143.42439185466003,Feature 2,#F9F993
2853,1120.4208747274884,105.41464493263263,Feature 2,#F9F993
2854,1061.6455140604214,99.23393192900348,Feature 2,#F9F993
2855,1102.5718522814825,92.05157539881762,Feature 2,#F9F993
2856,1150.0689709744693,122.62772977582581,Feature 2,#F9F993
2857,1072.5308257057936,232.02968360759212,Feature 2,#F9F993
2858,1179.2858059179994,136.20888224861386,Feature 2,#F9F993
2859,1132.707920315806,201.88258986675126,Feature 2,#F9F993
2860,1040.3516961541925,197.52893080396842,Feature 2,#F9F993
2861,1132.5880424849609,177.00463204897122,Feature 2,#F9F993
2862,246.69290405893503,555.083260472785,Feature 3,#89CBE7
2863,261.9879764692469,553.1499122294044,Feature 3,#89CBE7
2864,231.73714231200694,579.0584121810798,Feature 3,#89CBE7
2865,258.0923488616204,579.9001475512307,Feature 3,#89CBE7
2866,209.29590534576926,547.0591367033704,Feature 3,#89CBE7
2867,274.2486621427894,580.1317481441504,Feature 3,#89CBE7
2868,276.97846859149723,621.050250614446,Feature 3,#89CBE7
2869,243.05095199301522,586.7895963549724,Feature 3,#89CBE7
2870,225.98301664875336,593.0055172321725,Feature 3,#89CBE7
2871,269.2982963209286,555.5683119744449,Feature 3,#89CBE7
2872,235.38226416799836,590.5094205037674,Feature 3,#89CBE7
2873,213.80875678979285,590.1946078172892,Feature 3,#89CBE7
2874,240.61423756955108,586.8306980701004,Feature 3,#89CBE7
2875,241.77500110284777,544.5862020391321,Feature 3,#89CBE7
2876,224.30575289827792,584.9392723239796,Feature 3,#89CBE7
2877,249.29678484053866,542.0233604075902,Feature 3,#89CBE7
2878,181.08571356359835,583.6614498914345,Feature 3,#89CBE7
2879,193.61971062295908,541.4325626912649,Feature 3,#89CBE7
2880,216.55265008603564,569.5435875052809,Feature 3,#89CBE7
2881,150.9515053999065,594.8871463963376,Feature 3,#89CBE7
2882,279.9027603730758,619.1969824667979,Feature 3,#89CBE7
2883,254.34293164531525,623.7493390952176,Feature 3,#89CBE7
2884,232.48321955963993,605.717597450774,Feature 3,#89CBE7
2885,133.01315176355305,579.0446773880069,Feature 3,#89CBE7
2886,191.2780301485897,666.801558281364,Feature 3,#89CBE7
2887,228.8721694534179,597.2687998294457,Feature 3,#89CBE7
2888,227.17042151838584,679.9875450088093,Feature 3,#89CBE7
2889,267.5166507348212,573.6816806069244,Feature 3,#89CBE7
2890,310.8354601538093,640.0359946270057,Feature 3,#89CBE7
2891,234.86113158224046,583.6991188138475,Feature 3,#89CBE7
2892,201.4964136239945,611.4009814690959,Feature 3,#89CBE7
2893,152.48315992735863,559.4179733736705,Feature 3,#89CBE7
2894,238.09337630529438,505.78430259387113,Feature 3,#89CBE7
2895,251.65481112826345,512.037628109976,Feature 3,#89CBE7
2896,312.5214850414125,649.5871863567849,Feature 3,#89CBE7
2897,188.7894476460467,596.1662445203584,Feature 3,#89CBE7
2898,229.76252456213993,596.784385367339,Feature 3,#89CBE7
2899,249.57804752095797,551.9042087170617,Feature 3,#89CBE7
2900,302.2014411780632,643.6085501356462,Feature 3,#89CBE7
2901,141.60300915597108,581.5763768113313,Feature 3,#89CBE7
2902,217.84119168051046,587.9021768971653,Feature 3,#89CBE7
2903,236.20319844123316,646.9346618017813,Feature 3,#89CBE7
2904,265.51510681937594,590.5233061477634,Feature 3,#89CBE7
2905,243.7777146127143,611.3623387691296,Feature 3,#89CBE7
2906,294.00896460226255,557.8404560796093,Feature 3,#89CBE7
2907,242.80776604161733,601.7613325550251,Feature 3,#89CBE7
2908,272.1830039047053,674.2467281907892,Feature 3,#89CBE7
2909,252.14940517665661,611.7267798653996,Feature 3,#89CBE7
2910,235.21972584621267,610.6309815640968,Feature 3,#89CBE7
2911,202.34140263036815,587.4379314807481,Feature 3,#89CBE7
2912,170.10823918549886,640.1020727002443,Feature 3,#89CBE7
2913,227.70676462101687,602.6854523253501,Feature 3,#89CBE7
2914,209.48325285981326,671.8129703630941,Feature 3,#89CBE7
2915,282.7790358073011,561.3111444140338,Feature 3,#89CBE7
2916,229.3127895313298,693.1259886861258,Feature 3,#89CBE7
2917,235.24890325328937,592.5605692630685,Feature 3,#89CBE7
2918,212.42939093302044,625.4666856791911,Feature 3,#89CBE7
2919,317.38339940749586,567.1119335178377,Feature 3,#89CBE7
2920,219.40461174200595,596.075697920027,Feature 3,#89CBE7
2921,253.25482539492137,589.4718149669108,Feature 3,#89CBE7
2922,255.2672880028945,671.0996155888754,Feature 3,#89CBE7
2923,269.14863942351303,611.0853438115123,Feature 3,#89CBE7
2924,252.6453035676434,624.5173788525929,Feature 3,#89CBE7
2925,187.07026130346372,581.9424753173535,Feature 3,#89CBE7
2926,308.80597842615504,522.1538194783561,Feature 3,#89CBE7
2927,284.42001000624674,603.8903972212942,Feature 3,#89CBE7
2928,255.8047375507696,650.4339059001121,Feature 3,#89CBE7
2929,283.34684450991256,654.698663607599,Feature 3,#89CBE7
2930,261.244064573341,651.5915130258713,Feature 3,#89CBE7
2931,250.64061200966822,632.5959373913765,Feature 3,#89CBE7
2932,181.64213188912555,598.011361870452,Feature 3,#89CBE7
2933,279.0497531243284,564.8924455029777,Feature 3,#89CBE7
2934,293.78794543628663,543.0623586261016,Feature 3,#89CBE7
2935,205.59277075340174,655.1501998475729,Feature 3,#89CBE7
2936,279.3699722248843,699.0498566209134,Feature 3,#89CBE7
2937,250.80173989758458,601.724927807907,Feature 3,#89CBE7
2938,206.82790775578246,686.9707699424033,Feature 3,#89CBE7
2939,270.3010632080183,687.2096355780061,Feature 3,#89CBE7
2940,305.52644589877497,655.9122786756528,Feature 3,#89CBE7
2941,239.73113874561298,581.5810218685176,Feature 3,#89CBE7
2942,264.1551677887794,564.827243799196,Feature 3,#89CBE7
2943,208.39525780431,606.989525405297,Feature 3,#89CBE7
2944,320.30920761389757,635.4459807179987,Feature 3,#89CBE7
2945,236.0876451380643,582.0566666035932,Feature 3,#89CBE7
2946,303.6818849088774,668.1280241808566,Feature 3,#89CBE7
2947,286.8505696167168,597.862401089722,Feature 3,#89CBE7
2948,326.33028847173165,673.0459848164558,Feature 3,#89CBE7
2949,330.84397537100006,596.476330954554,Feature 3,#89CBE7
2950,318.69323282094456,622.788549887848,Feature 3,#89CBE7
2951,311.37000597245725,662.8883296812172,Feature 3,#89CBE7
2952,257.3580134534322,519.5005352546473,Feature 3,#89CBE7
2953,304.55176538094605,628.6910844426486,Feature 3,#89CBE7
2954,267.8300699988717,608.4954056465567,Feature 3,#89CBE7
2955,303.94243128569315,624.6363528880718,Feature 3,#89CBE7
2956,259.5490587099612,609.4904197730002,Feature 3,#89CBE7
2957,204.83764364761606,566.5309332561249,Feature 3,#89CBE7
2958,268.17875708708846,621.1685562453907,Feature 3,#89CBE7
2959,262.1704827703139,612.7850375653076,Feature 3,#89CBE7
2960,306.02002669548386,677.9663878891764,Feature 3,#89CBE7
2961,235.900152333453,596.3780887257473,Feature 3,#89CBE7
2962,222.49145265579753,601.8204533672487,Feature 3,#89CBE7
2963,280.15932510576897,560.2222786733334,Feature 3,#89CBE7
2964,270.3988998820669,609.3641189576039,Feature 3,#89CBE7
2965,194.03821358333198,572.7290922860043,Feature 3,#89CBE7
2966,253.31971553112456,638.3988318129705,Feature 3,#89CBE7
2967,259.880436887294,615.8370400756631,Feature 3,#89CBE7
2968,270.2264159564549,600.1642620084541,Feature 3,#89CBE7
2969,206.51507430897712,582.4677951424227,Feature 3,#89CBE7
2970,225.88083466739187,571.0985578718019,Feature 3,#89CBE7
2971,245.38869552314216,589.9020905961443,Feature 3,#89CBE7
2972,353.3104769935859,592.388292048849,Feature 3,#89CBE7
2973,210.2228430195666,584.5772778711308,Feature 3,#89CBE7
2974,261.58501608941845,533.931723508162,Feature 3,#89CBE7
2975,299.7645687026098,607.2935097354855,Feature 3,#89CBE7
2976,304.92937406712053,524.8209876694118,Feature 3,#89CBE7
2977,289.24984802556753,581.7639672902544,Feature 3,#89CBE7
2978,212.74695803274457,584.7650590185253,Feature 3,#89CBE7
2979,259.74278358486805,523.6199974974312,Feature 3,#89CBE7
2980,251.48859490749447,581.7533667406855,Feature 3,#89CBE7
2981,299.0723118755944,547.1138287575808,Feature 3,#89CBE7
2982,294.44705686698035,618.554332432497,Feature 3,#89CBE7
2983,303.23772731591,630.0294736303027,Feature 3,#89CBE7
2984,311.2910725129968,561.0688453267664,Feature 3,#89CBE7
2985,297.99772337794167,645.5286337188953,Feature 3,#89CBE7
2986,208.79567380040336,543.8743973384708,Feature 3,#89CBE7
2987,304.06812044489203,689.7918850034681,Feature 3,#89CBE7
2988,309.2610908386858,594.9752850776939,Feature 3,#89CBE7
2989,348.4983496608278,579.5797819929692,Feature 3,#89CBE7
2990,312.01957845193795,686.4504684738248,Feature 3,#89CBE7
2991,322.61512198908895,585.8058841162674,Feature 3,#89CBE7
2992,267.5174045398441,533.1437714066834,Feature 3,#89CBE7
2993,339.5332800296562,540.0722389825687,Feature 3,#89CBE7
2994,216.8241828686045,684.5560121630768,Feature 3,#89CBE7
2995,280.78393586740793,609.0371863323246,Feature 3,#89CBE7
2996,304.38676842996813,608.8347812874065,Feature 3,#89CBE7
2997,261.16892123988293,594.074260766726,Feature 3,#89CBE7
2998,296.87176017105844,684.9072239381128,Feature 3,#89CBE7
2999,212.39168225222147,597.8086315384247,Feature 3,#89CBE7
3000,245.05258507638237,587.1520932662181,Feature 3,#89CBE7
3001,307.586611505005,586.1147965282313,Feature 3,#89CBE7
3002,294.10340226057843,613.4152152418328,Feature 3,#89CBE7
3003,309.9716387467025,624.0721738032261,Feature 3,#89CBE7
3004,331.6232824373154,667.3887453965837,Feature 3,#89CBE7
3005,259.5634224254227,632.7042907931984,Feature 3,#89CBE7
3006,217.50397310947602,632.1689993582364,Feature 3,#89CBE7
3007,203.9586308509102,653.7587481079764,Feature 3,#89CBE7
3008,277.3493261009242,608.6915587267197,Feature 3,#89CBE7
3009,260.5136155141031,604.6326141175903,Feature 3,#89CBE7
3010,288.86527943853696,626.8676671075838,Feature 3,#89CBE7
3011,264.0561060948841,536.0974967186155,Feature 3,#89CBE7
3012,231.70877591729453,607.2515256322748,Feature 3,#89CBE7
3013,219.150444731811,656.2052444697359,Feature 3,#89CBE7
3014,267.52179188523655,629.7478350632017,Feature 3,#89CBE7
3015,273.67964655876074,542.236407390579,Feature 3,#89CBE7
3016,322.9534960023751,635.06077642944,Feature 3,#89CBE7
3017,221.60130985990253,663.498144972557,Feature 3,#89CBE7
3018,281.97996951244437,609.9742757595204,Feature 3,#89CBE7
3019,340.9950961936081,677.3861299209802,Feature 3,#89CBE7
3020,288.46507212639585,694.9986066935955,Feature 3,#89CBE7
3021,242.19692720835678,608.8744390160681,Feature 3,#89CBE7
3022,307.9086766958114,538.6404554454349,Feature 3,#89CBE7
3023,259.18992246574373,568.2042042905107,Feature 3,#89CBE7
3024,241.07404850711396,647.368226707489,Feature 3,#89CBE7
3025,259.00679702127684,562.5124850971476,Feature 3,#89CBE7
3026,286.813034024999,678.641877998391,Feature 3,#89CBE7
3027,281.80698563774223,634.2833138269951,Feature 3,#89CBE7
